1698019200000.0,29992.46,34741.91,29883.6,33069.99,93513.64246,2023-10-23,29724.415714285715,28073.301599999995,27190.901
1698105600000.0,33069.99,35280.0,32832.34,33922.73,115265.02418,2023-10-24,30513.96142857143,28353.932399999998,27352.8352
1698192000000.0,33922.73,35132.85,33679.05,34496.05,54887.02529,2023-10-25,31396.254285714287,28655.272,27526.9142
1698278400000.0,34496.05,34824.13,33751.0,34151.66,39744.66255,2023-10-26,32173.104285714286,28901.6356,27694.748399999997
1698364800000.0,34151.66,34245.0,33390.95,33892.02,32330.40106,2023-10-27,32776.387142857144,29157.535999999996,27847.4888
1698451200000.0,33892.01,34493.33,33860.0,34081.0,16880.13144,2023-10-28,33372.27285714285,29423.717599999996,28010.8988
1698537600000.0,34081.01,34750.11,33930.0,34525.89,20685.52176,2023-10-29,34019.90571428571,29693.610399999994,28183.3844
1698624000000.0,34525.88,34856.0,34062.84,34474.73,33657.95976,2023-10-30,34220.58285714286,29976.184000000005,28356.0468
1698710400000.0,34474.74,34720.49,34025.0,34639.77,32737.89822,2023-10-31,34323.01714285714,30244.531199999998,28545.5918
1698796800000.0,34639.78,35582.0,34097.39,35421.43,53473.28165,2023-11-01,34455.21428571428,30543.121600000002,28737.2184
1698883200000.0,35421.43,35984.99,34300.0,34941.59,48015.57732,2023-11-02,34568.061428571425,30824.103199999998,28911.6102
1698969600000.0,34941.58,34946.5,34120.0,34716.78,39071.20644,2023-11-03,34685.88428571428,31109.1696,29075.491199999997
1699056000000.0,34716.78,35255.0,34585.18,35062.07,18377.55545,2023-11-04,34826.037142857145,31416.047599999998,29244.7326
1699142400000.0,35062.06,35380.0,34448.0,35011.88,24528.73376,2023-11-05,34895.46428571428,31741.501999999997,29413.776799999996
1699228800000.0,35011.89,35276.33,34725.9,35046.09,22346.47086,2023-11-06,34977.08714285714,32072.9604,29584.1484
1699315200000.0,35046.09,35888.0,34523.06,35399.12,38688.73692,2023-11-07,35085.565714285716,32414.445200000002,29756.8806
1699401600000.0,35399.13,36106.0,35100.0,35624.72,33401.34137,2023-11-08,35114.607142857145,32765.3348,29925.1698
1699488000000.0,35624.72,37972.24,35534.05,36701.09,82537.88885,2023-11-09,35365.96428571428,33147.2124,30116.6916
1699574400000.0,36701.1,37526.0,36324.71,37301.63,43414.04898,2023-11-10,35735.228571428575,33499.2464,30331.362600000004
1699660800000.0,37301.63,37408.26,36666.93,37130.0,22984.97235,2023-11-11,36030.647142857146,33848.61,30542.3598
1699747200000.0,37129.99,37222.22,36731.1,37064.13,17687.18874,2023-11-12,36323.82571428571,34198.3752,30752.123199999998
1699833600000.0,37064.13,37417.99,36333.0,36462.93,32798.18252,2023-11-13,36526.23142857143,34508.344,30956.414200000003
1699920000000.0,36462.93,36744.0,34800.0,35551.19,45503.68416,2023-11-14,36547.955714285716,34743.63,31141.341800000002
1700006400000.0,35551.2,37980.0,35360.0,37858.2,53569.13385,2023-11-15,36867.02428571428,35061.566,31374.072399999997
1700092800000.0,37858.2,37929.54,35500.0,36163.51,47490.39566,2023-11-16,36790.22714285714,35308.407999999996,31569.8828
1700179200000.0,36163.51,36800.0,35861.1,36613.92,38283.61112,2023-11-17,36691.98285714286,35450.1652,31761.733399999997
1700265600000.0,36613.91,36845.49,36178.58,36568.1,17102.24186,2023-11-18,36611.71142857143,35555.98,31954.9562
1700352000000.0,36568.11,37500.0,36384.02,37359.86,21246.34648,2023-11-19,36653.95857142857,35670.5324,32162.902199999997
1700438400000.0,37359.85,37750.0,36677.0,37448.78,36022.70291,2023-11-20,36794.794285714284,35802.417199999996,32352.026399999995
1700524800000.0,37448.79,37649.44,35735.0,35741.65,47646.54804,2023-11-21,36822.002857142856,35876.4024,32516.9692
1700611200000.0,35741.65,37861.1,35632.01,37408.34,45051.30697,2023-11-22,36757.73714285714,36009.496,32716.606799999998
1700697600000.0,37408.35,37653.44,36870.0,37294.28,23827.92882,2023-11-23,36919.275714285715,36120.2316,32906.921
1700784000000.0,37294.27,38414.0,37251.51,37713.57,44680.80646,2023-11-24,37076.368571428575,36249.7852,33112.984599999996
1700870400000.0,37713.57,37888.0,37591.1,37780.67,11396.14464,2023-11-25,37249.59285714286,36375.421200000004,33309.9762
1700956800000.0,37780.67,37814.63,37150.0,37447.43,21264.53723,2023-11-26,37262.102857142854,36456.4612,33499.791399999995
1701043200000.0,37447.42,37569.23,36707.0,37242.7,30001.07376,2023-11-27,37232.66285714285,36548.505600000004,33686.3044
1701129600000.0,37242.7,38377.0,36868.41,37818.87,37544.46667,2023-11-28,37529.40857142857,36672.5892,33890.8794
1701216000000.0,37818.88,38450.0,37570.0,37854.64,32994.19107,2023-11-29,37593.16571428571,36784.292,34100.1698
1701302400000.0,37854.65,38145.85,37500.0,37723.96,24740.29147,2023-11-30,37654.54857142857,36892.775200000004,34317.1386
1701388800000.0,37723.97,38999.0,37615.86,38682.52,43415.66324,2023-12-01,37792.969999999994,37038.2324,34555.5964
1701475200000.0,38682.51,39717.14,38641.61,39450.35,26696.92161,2023-12-02,38031.49571428571,37200.281599999995,34807.3634
1701561600000.0,39450.35,40250.0,39274.86,39972.26,26710.65335,2023-12-03,38392.18571428571,37374.1832,35069.759
1701648000000.0,39972.26,42420.0,39972.26,41991.1,79272.33059,2023-12-04,39070.52857142857,37585.783599999995,35366.498
1701734400000.0,41991.1,44488.0,41414.0,44073.32,67490.74644,2023-12-05,39964.02142857143,37856.6512,35677.948800000006
1701820800000.0,44073.82,44297.21,43335.28,43762.69,51431.10492,2023-12-06,40808.02857142857,38121.9588,35985.2844
1701907200000.0,43762.69,44047.33,42821.1,43273.14,47103.26845,2023-12-07,41600.76857142857,38370.3192,36284.3472
1701993600000.0,43273.15,44700.0,43081.1,44170.99,42900.37556,2023-12-08,42384.83571428571,38678.641599999995,36593.4928
1702080000000.0,44171.0,44358.02,43584.51,43713.6,24925.97008,2023-12-09,42993.87142857142,39005.138,36874.384
1702166400000.0,43713.59,44049.0,43563.0,43789.51,18956.61758,2023-12-10,43539.19285714285,39242.390400000004,37151.9782
1702252800000.0,43789.5,43804.5,40222.0,41253.4,76663.89804,2023-12-11,43433.80714285715,39445.986000000004,37377.197
1702339200000.0,41253.41,42104.12,40680.0,41492.39,42722.69773,2023-12-12,43065.10285714286,39641.1248,37545.645
1702425600000.0,41492.38,43475.2,40555.0,42869.03,45865.99773,2023-12-13,42937.43714285714,39893.162000000004,37724.571
1702512000000.0,42869.03,43420.0,41400.0,43022.26,42047.05709,2023-12-14,42901.59714285714,40119.658,37895.0952
1702598400000.0,43022.26,43080.81,41666.0,41940.3,33421.7932,2023-12-15,42582.927142857145,40299.3188,38050.867999999995
1702684800000.0,41940.29,42724.43,41605.0,42278.03,24118.85747,2023-12-16,42377.845714285715,40560.774,38218.5882
1702771200000.0,42278.02,42424.07,41252.0,41374.65,27722.11452,2023-12-17,42032.86571428571,40719.426400000004,38364.4612
1702857600000.0,41374.64,42757.81,40542.93,42657.8,46734.0925,2023-12-18,42233.49428571429,40933.9672,38527.0994
1702944000000.0,42657.8,43497.0,41811.1,42275.99,40927.86444,2023-12-19,42345.43714285714,41116.46400000001,38683.1246
1703030400000.0,42275.99,44283.0,42206.0,43668.93,48710.2947,2023-12-20,42459.70857142857,41351.994399999996,38863.707800000004
1703116800000.0,43668.92,44242.35,43286.72,43861.8,34624.29384,2023-12-21,42579.642857142855,41608.5692,39032.5152
1703203200000.0,43861.79,44398.26,43412.54,43969.04,32783.19638,2023-12-22,42869.462857142855,41877.6228,39213.0642
1703289600000.0,43969.04,43988.68,43291.1,43702.16,16557.1293,2023-12-23,43072.909999999996,42112.9544,39392.7718
1703376000000.0,43702.15,43946.0,42500.0,42991.5,25144.33496,2023-12-24,43303.888571428564,42318.4288,39551.3604
1703462400000.0,42991.5,43802.32,42720.43,43576.13,27021.23992,2023-12-25,43435.07857142857,42552.515600000006,39722.6454
1703548800000.0,43576.12,43592.68,41637.6,42508.93,41010.04282,2023-12-26,43468.35571428571,42705.572,39871.902200000004
1703635200000.0,42508.93,43677.0,42098.69,43428.85,36191.21136,2023-12-27,43434.05857142857,42864.712,40032.49679999999
1703721600000.0,43428.86,43787.57,42241.79,42563.76,35150.52485,2023-12-28,43248.624285714286,42968.372,40171.2776
1703808000000.0,42563.76,43111.0,41300.0,42066.95,42597.18912,2023-12-29,42976.897142857146,42971.406,40278.5948
1703894400000.0,42066.94,42612.32,41520.3,42140.28,22906.57818,2023-12-30,42753.77142857143,42894.08439999999,40375.3678
1703980800000.0,42140.29,42899.0,41965.84,42283.58,23585.91603,2023-12-31,42652.64,42834.92,40478.4394
1704067200000.0,42283.58,44184.1,42180.77,44179.55,27174.29903,2024-01-01,42738.84285714286,42871.1764,40620.747800000005
1704153600000.0,44179.55,45879.63,44148.34,44946.91,65146.40661,2024-01-02,43087.125714285714,42902.213200000006,40790.4274
1704240000000.0,44946.91,45500.0,40750.0,42845.23,81194.55173,2024-01-03,43003.75142857143,42867.4784,40936.3082
1704326400000.0,42845.23,44729.58,42613.77,44151.1,48038.06334,2024-01-04,43230.514285714286,42881.942,41062.1662
